Time,CO2_ppm,CO_ppm,Corr_CO2_ppm,delta_CO2_ppm,delta_CO_ppm
11:24:58 AM,758,2.03,743.7872173,312.4193672,5.222996508
11:24:59 AM,820,2.78,813.8074715,382.4396213,7.256711911
11:25:00 AM,871,3.79,871.4047773,440.0369272,9.995448653
11:25:01 AM,966,5.08,978.6938764,547.3260263,13.49343915
11:25:02 AM,1055,6.5,1079.206822,647.8389717,17.34394031
11:25:03 AM,1030,6.7,1050.972848,619.6049983,17.88626441
11:25:04 AM,906,6.16,910.9323401,479.56449,16.42198932
11:25:05 AM,783,5.08,772.0211908,340.6533406,13.49343915
11:25:06 AM,679,5.15,654.5678612,223.2000111,13.68325258
11:25:07 AM,604,4.47,569.8659409,138.4980908,11.83935062
11:25:08 AM,557,3.93,516.7860708,85.41822069,10.37507553
11:25:09 AM,522,3.25,477.258508,45.89065787,8.531173563
11:25:10 AM,500,2.91,452.4126114,21.04476124,7.60922258
11:25:11 AM,493,2.37,444.5070988,13.13924867,6.144947491
11:25:12 AM,483,2.23,433.2135094,,0
11:25:13 AM,473,1.83,421.9199201,,0
11:25:14 AM,465,1.62,412.8850486,,0
11:25:15 AM,463,1.76,410.6263307,,0
11:25:16 AM,463,1.08,410.6263307,,0
11:25:17 AM,465,1.42,412.8850486,,0
11:25:18 AM,462,1.15,409.4969717,,0
11:25:19 AM,462,1.08,409.4969717,,0
11:25:20 AM,462,0.81,409.4969717,,0
11:25:21 AM,462,0.88,409.4969717,,0
11:25:22 AM,461,0.68,408.3676128,,0
11:25:23 AM,462,0.81,409.4969717,,0
11:25:24 AM,461,0.41,408.3676128,,0
11:25:25 AM,462,0.41,409.4969717,,0
11:25:26 AM,461,0.47,408.3676128,,0
11:25:27 AM,461,0.81,408.3676128,,0
11:25:28 AM,465,0.61,412.8850486,,0
11:25:29 AM,469,0.74,417.4024843,,0
11:25:30 AM,476,1.02,425.3079969,,0
11:25:31 AM,483,1.22,433.2135094,,0
11:25:32 AM,490,1.22,441.119022,9.75117186,3.026583873
11:25:33 AM,501,1.22,453.5419703,22.17412018,3.026583873
11:25:34 AM,507,1.42,460.3181239,28.9502738,3.568907981
11:25:35 AM,509,1.56,462.5768418,31.20899168,3.948534856
11:25:36 AM,507,1.42,460.3181239,28.9502738,3.568907981
11:25:37 AM,503,1.15,455.8006882,24.43283805,2.836770436
11:25:38 AM,500,1.42,452.4126114,21.04476124,3.568907981
11:25:39 AM,493,0.81,444.5070988,13.13924867,1.914819453
11:25:40 AM,483,0.88,433.2135094,,0
11:25:41 AM,475,0.68,424.1786379,,0
11:25:42 AM,471,0.74,419.6612022,,0
11:25:43 AM,473,0.68,421.9199201,,0
11:25:44 AM,472,0.47,420.7905611,,0
11:25:45 AM,474,0.61,423.049279,,0
11:25:46 AM,479,0.54,428.6960737,,0
11:25:47 AM,615,0.74,582.2888892,150.9210391,1.725006016
11:25:48 AM,683,1.22,659.085297,227.7174469,3.026583873
11:25:49 AM,704,1.69,682.8018347,251.4339845,4.301045525
11:25:50 AM,785,1.83,774.2799087,342.9120585,4.680672401
11:25:51 AM,825,2.98,819.4542662,388.086416,7.799036018
11:25:52 AM,962,3.79,974.1764406,542.8085905,9.995448653
11:25:53 AM,1154,5.08,1191.013357,759.6455066,13.49343915
11:25:54 AM,1197,5.89,1239.575791,808.2079409,15.68985178
11:25:55 AM,1218,6.16,1263.292329,831.9244786,16.42198932
11:25:56 AM,1140,5.89,1175.202332,743.8344814,15.68985178
11:25:57 AM,1026,5.75,1046.455413,615.0875625,15.3102249
11:25:58 AM,1015,6.3,1034.032464,602.6646142,16.8016162
11:25:59 AM,1001,6.16,1018.221439,586.8535891,16.42198932
11:26:00 AM,912,5.42,917.7084938,486.3406436,14.41539013
11:26:01 AM,793,4.67,783.3147802,351.94693,12.38167473
11:26:02 AM,685,4.47,661.3440149,229.9761647,11.83935062
11:26:03 AM,616,3.93,583.4182482,152.050398,10.37507553
11:26:04 AM,566,3.25,526.9503013,95.58245113,8.531173563
11:26:05 AM,528,2.57,484.0346616,52.6668115,6.687271598
11:26:06 AM,495,2.5,446.7658167,15.39796655,6.49745816
11:26:07 AM,490,2.37,441.119022,9.75117186,6.144947491
11:26:08 AM,477,1.9,426.4373558,,0
11:26:09 AM,467,2.03,415.1437664,,0
11:26:10 AM,467,1.49,415.1437664,,0
11:26:11 AM,469,1.62,417.4024843,,0
11:26:12 AM,469,1.42,417.4024843,,0
11:26:13 AM,465,1.08,412.8850486,,0
11:26:14 AM,462,0.61,409.4969717,,0
11:26:15 AM,462,1.02,409.4969717,,0
11:26:16 AM,462,1.02,409.4969717,,0
11:26:17 AM,461,0.81,408.3676128,,0
11:26:18 AM,460,0.2,407.2382539,,0
11:26:19 AM,460,0.47,407.2382539,,0
11:26:20 AM,460,0.47,407.2382539,,0
11:26:21 AM,460,0.61,407.2382539,,0
11:26:22 AM,460,0.34,407.2382539,,0
11:26:23 AM,460,0.47,407.2382539,,0
11:26:24 AM,461,0.54,408.3676128,,0
11:26:25 AM,462,0.34,409.4969717,,0
11:26:26 AM,462,0.68,409.4969717,,0
11:26:27 AM,466,1.29,414.0144075,,0
11:26:28 AM,524,2.37,479.5172259,48.14937575,6.144947491
11:26:29 AM,821,4.33,814.9368304,383.5689803,11.45972374
11:26:30 AM,1170,6.36,1209.0831,777.7152496,16.96431343
11:26:31 AM,1480,7.58,1559.18437,1127.81652,20.27249049
11:26:32 AM,1484,7.72,1563.701806,1132.333956,20.65211736
11:26:33 AM,1347,7.31,1408.979632,977.6117816,19.54035294
11:26:34 AM,1024,6.7,1044.196695,612.8288446,17.88626441
11:26:35 AM,928,6.03,935.7782368,504.4103866,16.06947866
11:26:36 AM,786,5.15,775.4092676,344.0414174,13.68325258
11:26:37 AM,671,4.6,645.5329897,214.1651396,12.19186129
11:26:38 AM,599,4.27,564.2191462,132.8512961,11.29702651
11:26:39 AM,532,3.59,488.5520974,57.18424725,9.453124545
11:26:40 AM,519,3.18,473.8704312,42.50258106,8.341360125
11:26:41 AM,500,2.84,452.4126114,21.04476124,7.419409143
11:26:42 AM,480,2.37,429.8254326,,0
11:26:43 AM,476,2.37,425.3079969,,0
11:26:44 AM,471,1.76,419.6612022,,0
11:26:45 AM,468,1.56,416.2731254,,0
11:26:46 AM,464,1.62,411.7556896,,0
11:26:47 AM,460,1.35,407.2382539,,0
11:26:48 AM,490,1.62,441.119022,9.75117186,4.111232088
11:26:49 AM,596,1.35,560.8310694,129.4632193,3.379094543
11:26:50 AM,767,1.62,753.9514478,322.5835976,4.111232088
11:26:51 AM,1041,2.64,1063.395797,632.0279466,6.877085035
11:26:52 AM,1365,2.91,1429.308093,997.9402424,7.60922258
11:26:53 AM,1472,3.18,1550.149499,1118.781649,8.341360125
11:26:54 AM,1478,3.45,1556.925653,1125.557802,9.07349767
11:26:55 AM,2002,6.5,2148.709736,1717.341886,17.34394031
11:26:56 AM,2842,11.24,3097.371244,2666.003394,30.19702165
11:26:57 AM,3328,13.68,3646.239687,3214.871837,36.81337576
11:26:58 AM,3509,16.79,3850.653655,3419.285805,45.24651563
11:26:59 AM,3768,20.04,4143.15762,3711.78977,54.05928238
11:27:00 AM,4105,24.24,4523.751582,4092.383732,65.44808863
11:27:01 AM,4514,27.49,4985.659388,4554.291538,74.26085537
11:27:02 AM,4622,28.91,5107.630153,4676.262303,78.11135654
11:27:03 AM,4282,28.5,4723.648114,4292.280264,76.99959212
11:27:04 AM,3684,26.81,4048.291469,3616.923619,72.41695341
11:27:05 AM,3093,25.46,3380.840337,2949.472487,68.75626569
11:27:06 AM,2959,25.39,3229.506239,2798.138389,68.56645225
11:27:07 AM,3294,27.35,3607.841484,3176.473633,73.8812285
11:27:08 AM,3634,29.11,3991.823522,3560.455672,78.65368064
11:27:09 AM,3614,29.79,3969.236344,3537.868494,80.49758261
11:27:10 AM,3128,27.89,3420.3679,2989.00005,75.34550359
11:27:11 AM,2716,26.94,2955.072018,2523.704167,72.76946408
11:27:12 AM,2669,26.4,2901.992147,2470.624297,71.30518899
11:27:13 AM,2330,25.05,2519.139468,2087.771617,67.64450126
11:27:14 AM,1837,22.21,1962.365511,1530.997661,59.94349894
11:27:15 AM,1434,19.77,1507.233859,1075.866009,53.32714483
11:27:16 AM,1518,18.41,1602.10001,1170.73216,49.6393409
11:27:17 AM,1968,17.74,2110.311532,1678.943682,47.82255514
11:27:18 AM,2218,17.6,2392.651267,1961.283416,47.44292827
11:27:19 AM,2839,18.96,3093.983167,2662.615317,51.1307322
11:27:20 AM,2961,18.89,3231.764957,2800.397107,50.94091876
11:27:21 AM,2933,18.28,3200.142907,2768.775057,49.28683023
11:27:22 AM,2562,16.86,2781.150741,2349.782891,45.43632907
11:27:23 AM,2045,15.3,2197.27217,1765.90432,41.20620103
11:27:24 AM,1643,13.68,1743.269877,1311.902027,36.81337576
11:27:25 AM,1671,13,1774.891928,1343.524077,34.9694738
11:27:26 AM,1944,12.46,2083.206918,1651.839067,33.50519871
11:27:27 AM,2145,12.93,2310.208064,1878.840214,34.77966036
11:27:28 AM,2392,13.27,2589.159722,2157.791872,35.70161134
11:27:29 AM,3187,15.44,3487.000077,3055.632227,41.58582791
11:27:30 AM,4091,18.08,4507.940557,4076.572707,48.74450612
11:27:31 AM,4272,19.16,4712.354525,4280.986675,51.6730563
11:27:32 AM,3794,18.69,4172.520952,3741.153102,50.39859465
11:27:33 AM,3078,17.67,3363.899953,2932.532103,47.6327417
11:27:34 AM,2501,16.25,2712.259846,2280.891996,43.78224054
11:27:35 AM,2016,14.76,2164.520761,1733.152911,39.74192594
11:27:36 AM,1878,14.01,2008.669228,1577.301378,37.70821054
11:27:37 AM,1817,13.74,1939.778332,1508.410482,36.97607299
11:27:38 AM,1640,13.54,1739.8818,1308.51395,36.43374889
11:27:39 AM,1418,12.52,1489.164116,1057.796266,33.66789594
11:27:40 AM,1255,11.64,1305.078609,873.7107593,31.28166987
11:27:41 AM,1679,12.93,1783.926799,1352.558949,34.77966036
11:27:42 AM,2326,15.3,2514.622032,2083.254182,41.20620103
11:27:43 AM,2847,17.33,3103.018038,2671.650188,46.71079072
11:27:44 AM,3082,18.69,3368.417389,2937.049539,50.39859465
11:27:45 AM,3127,18.96,3419.238541,2987.870691,51.1307322
11:27:46 AM,3187,19.9,3487.000077,3055.632227,53.6796555
11:27:47 AM,3962,23.22,4362.253254,3930.885404,62.68223568
11:27:48 AM,4790,26.06,5297.362455,4865.994604,70.38323801
11:27:49 AM,4876,26.81,5394.487323,4963.119473,72.41695341
11:27:50 AM,4319,26.4,4765.434395,4334.066545,71.30518899
11:27:51 AM,3666,25.46,4027.963008,3596.595158,68.75626569
11:27:52 AM,3095,24.1,3383.099055,2951.731205,65.06846175
11:27:53 AM,2878,24.3,3138.028165,2706.660315,65.61078586
11:27:54 AM,3012,26.13,3289.362263,2857.994413,70.57305144
11:27:55 AM,3189,28.23,3489.258795,3057.890945,76.26745457
11:27:56 AM,3396,31.07,3723.036095,3291.668245,83.9684569
11:27:57 AM,3755,34.53,4128.475954,3697.108104,93.35066395
11:27:58 AM,4262,37.78,4701.060935,4269.693085,102.1634307
11:27:59 AM,5202,42.31,5762.658337,5331.290487,114.4470717
11:28:00 AM,6246,48.13,6941.709068,6510.341218,130.2287033
11:28:01 AM,7072,52.2,7874.559551,7443.1917,141.2649988
11:28:02 AM,7121,52.6,7929.898139,7498.530288,142.3496471
11:28:03 AM,6273,50.17,6972.201759,6540.833909,135.7604091
11:28:04 AM,5807,47.66,6445.920494,6014.552644,128.9542416
11:28:05 AM,6510,50.84,7239.859828,6808.491977,137.5771949
11:28:06 AM,7745,59.31,8634.618116,8203.250266,160.5446209
11:28:07 AM,8622,64.45,9625.065904,9193.698054,174.4823504
11:28:08 AM,8900,68.04,9939.027689,9507.659839,184.2170681
11:28:09 AM,9403,70.27,10507.09523,10075.72738,190.2639819
11:28:10 AM,10000,74.33,11181.32252,10749.95467,201.2731613
11:28:11 AM,10000,76.97,11181.32252,10749.95467,208.4318395
11:28:12 AM,10000,79.75,11181.32252,10749.95467,215.9701446
11:28:13 AM,9968,81.1,11145.18303,10713.81518,219.6308324
11:28:14 AM,9822,80.5,10980.29663,10548.92878,218.00386
11:28:15 AM,9620,78.87,10752.16612,10320.79827,213.5839186
11:28:16 AM,8526,74.61,9516.647446,9085.279596,202.0324151
11:28:17 AM,6505,68.51,7234.213033,6802.845183,185.4915298
11:28:18 AM,5027,63.77,5565.020523,5133.652673,172.6384484
11:28:19 AM,4911,61.74,5434.014886,5002.647036,167.1338588
11:28:20 AM,4961,59.24,5490.482833,5059.114983,160.3548074
11:28:21 AM,4618,55.99,5103.112717,4671.744867,151.5420407
11:28:22 AM,3847,50.91,4232.376976,3801.009126,137.7670083
11:28:23 AM,2964,46.24,3235.153034,2803.785184,125.1037404
11:28:24 AM,2340,43.67,2530.433057,2099.065207,118.1348757
11:28:25 AM,2617,47.46,2843.265483,2411.897633,128.4119175
11:28:26 AM,3778,54.16,4154.451209,3723.083359,146.5797751
11:28:27 AM,4088,60.73,4504.55248,4073.18463,164.395122
11:28:28 AM,4315,64.72,4760.916959,4329.549109,175.214488
11:28:29 AM,4300,69.26,4743.976575,4312.608725,187.5252452
11:28:30 AM,4344,74.13,4793.668368,4362.300518,200.7308372
11:28:31 AM,4273,73.52,4713.483884,4282.116034,199.0767487
11:28:32 AM,3789,69.93,4166.874158,3735.506308,189.342031
11:28:33 AM,3073,64.25,3358.253158,2926.885308,173.9400263
11:28:34 AM,2307,59.1,2493.164212,2061.796362,159.9751805
11:28:35 AM,2121,54.77,2283.10345,1851.735599,148.2338636
11:28:36 AM,1886,49.76,2017.704099,1586.336249,134.6486447
11:28:37 AM,1476,44.61,1554.666935,1123.299085,120.683799
11:28:38 AM,1445,41.36,1519.656808,1088.288957,111.8710322
11:28:39 AM,1408,37.98,1477.870527,1046.502677,102.7057548
11:28:40 AM,1463,36.02,1539.985268,1108.617418,97.39097855
11:28:41 AM,1467,32.77,1544.502704,1113.134854,88.57821181
11:28:42 AM,1295,31.41,1350.252967,918.8851168,84.89040788
11:28:43 AM,1260,31.07,1310.725404,879.357554,83.9684569
11:28:44 AM,1154,29.25,1191.013357,759.6455066,79.03330752
11:28:45 AM,923,27.08,930.1314421,498.7635919,73.14909095
11:28:46 AM,865,24.37,864.6286237,433.2607735,65.8005993
11:28:47 AM,754,22.14,739.2697816,307.9019314,59.7536855
11:28:48 AM,673,20.11,647.7917076,216.4238575,54.24909581
11:28:49 AM,622,18.21,590.1944018,158.8265516,49.09701679
11:28:50 AM,574,16.18,535.9851728,104.6173226,43.5924271
11:28:51 AM,565,14.76,525.8209423,94.4530922,39.74192594
11:28:52 AM,552,13.74,511.1392761,79.771426,36.97607299
11:28:53 AM,674,14.28,648.9210666,217.5532164,38.44034808
11:28:54 AM,694,13.74,671.5082453,240.1403952,36.97607299
11:28:55 AM,704,13,682.8018347,251.4339845,34.9694738
11:28:56 AM,783,12.73,772.0211908,340.6533406,34.23733625
11:28:57 AM,810,11.98,802.5138821,371.146032,32.20362085
11:28:58 AM,792,10.9,782.1854212,350.8175711,29.27507067
11:28:59 AM,719,10.43,699.7422188,268.3743686,28.00060902
11:29:00 AM,659,9.75,631.9806825,200.6128323,26.15670705
11:29:01 AM,620,8.73,587.9356839,156.5678338,23.3908541
11:29:02 AM,586,8.06,549.53748,118.1696299,21.57406834
11:29:03 AM,560,7.58,520.1741477,88.80629751,20.27249049
11:29:04 AM,529,6.77,485.1640206,53.79617043,18.07607785
11:29:05 AM,521,6.63,476.1291491,44.76129893,17.69645098
11:29:06 AM,520,6.23,474.9997901,43.63193999,16.61180276
11:29:07 AM,588,6.16,551.7961979,120.4283478,16.42198932
11:29:08 AM,622,5.75,590.1944018,158.8265516,15.3102249
11:29:09 AM,620,5.62,587.9356839,156.5678338,14.95771424
11:29:10 AM,823,7.31,817.1955483,385.8276981,19.54035294
11:29:11 AM,1566,11.04,1656.309239,1224.941389,29.65469754
11:29:12 AM,2400,14.01,2598.194593,2166.826743,37.70821054
11:29:13 AM,2752,15.44,2995.728939,2564.361089,41.58582791
11:29:14 AM,2545,15.16,2761.951639,2330.583789,40.82657416
11:29:15 AM,2090,14.01,2248.093322,1816.725472,37.70821054
11:29:16 AM,1645,12.93,1745.528595,1314.160745,34.77966036
11:29:17 AM,1277,11.92,1329.924506,898.5566559,32.04092362
11:29:18 AM,1024,11.04,1044.196695,612.8288446,29.65469754
11:29:19 AM,841,9.88,837.5240092,406.156159,26.50921772
11:29:20 AM,720,9.07,700.8715777,269.5037276,24.31280509
11:29:21 AM,651,8.39,622.945811,191.5779608,22.46890312
11:29:22 AM,794,8.6,784.4441391,353.076289,23.03834343
11:29:23 AM,1236,10.15,1283.62079,852.2529395,27.24135527
11:29:24 AM,1804,11.78,1925.096666,1493.728816,31.66129674
11:29:25 AM,2171,14.01,2339.571396,1908.203546,37.70821054
11:29:26 AM,2561,18.28,2780.021382,2348.653532,49.28683023
11:29:27 AM,3229,26,3534.433153,3103.065302,70.22054077
11:29:28 AM,4194,37.3,4624.264528,4192.896677,100.8618528
11:29:29 AM,4943,46.85,5470.154372,5038.786522,126.757829
11:29:30 AM,4986,51.86,5518.716806,5087.348956,140.3430479
11:29:31 AM,4455,52.87,4919.02721,4487.65936,143.0817846
11:29:32 AM,4196,53.14,4626.523245,4195.155395,143.8139221
11:29:33 AM,4529,54.9,5002.599772,4571.231922,148.5863743
11:29:34 AM,4725,57.34,5223.954124,4792.586273,155.2027284
11:29:35 AM,4500,57.14,4969.848363,4538.480512,154.6604043
11:29:36 AM,3778,53.96,4154.451209,3723.083359,146.037451
11:29:37 AM,2987,50.44,3261.12829,2829.76044,136.4925467
11:29:38 AM,2294,46.1,2478.482546,2047.114696,124.7241136
11:29:39 AM,2231,43.67,2407.332933,1975.965083,118.1348757
11:29:40 AM,3054,46.04,3336.795339,2905.427488,124.5614163
11:29:41 AM,3295,45.09,3608.970843,3177.602992,121.9853768
11:29:42 AM,3037,43.26,3317.596237,2886.228386,117.0231112
11:29:43 AM,3034,44.61,3314.20816,2882.84031,120.683799
11:29:44 AM,3387,47.12,3712.871865,3281.504015,127.4899665
11:29:45 AM,4387,53.55,4842.230803,4410.862952,144.9256866
11:29:46 AM,5981,64.79,6642.428949,6211.061099,175.4043014
11:29:47 AM,7565,71.9,8431.333507,7999.965657,194.6839234
11:29:48 AM,8024,73.93,8949.709259,8518.341409,200.1885131
11:29:49 AM,7890,74.47,8798.375162,8367.007312,201.6527882
11:29:50 AM,7613,74.47,8485.542736,8054.174886,201.6527882
11:29:51 AM,7532,74.81,8394.064662,7962.696812,202.5747392
11:29:52 AM,7518,76.37,8378.253637,7946.885787,206.8048672
11:29:53 AM,7401,79.89,8246.118641,7814.750791,216.3497715
11:29:54 AM,7012,84.22,7806.798014,7375.430164,228.0910884
11:29:55 AM,6259,87.94,6956.390734,6525.022884,238.1783168
11:29:56 AM,5628,91.39,6243.765244,5812.397394,247.5334077
11:29:57 AM,4997,94.17,5531.139755,5099.771905,255.0717128
11:29:58 AM,4384,94.98,4838.842726,4407.474876,257.2681254
11:29:59 AM,3825,92.61,4207.53108,3776.163229,250.8415847
11:30:00 AM,3408,90.45,3736.588402,3305.220552,244.9844844
11:30:01 AM,2917,85.71,3182.073164,2750.705314,232.131403
11:30:02 AM,2531,79.68,2746.140614,2314.772764,215.7803312
11:30:03 AM,2373,74.13,2567.701902,2136.334052,200.7308372
11:30:04 AM,2098,67.97,2257.128194,1825.760344,184.0272547
11:30:05 AM,1802,62.15,1922.837948,1491.470098,168.2456232
11:30:06 AM,1699,57,1806.513978,1375.146128,154.2807774
11:30:07 AM,1848,54.16,1974.78846,1543.420609,146.5797751
11:30:08 AM,2387,53.14,2583.512927,2152.145077,143.8139221
11:30:09 AM,2638,51.25,2866.98202,2435.61417,138.6889593
11:30:10 AM,2470,47.66,2677.249719,2245.881869,128.9542416
11:30:11 AM,2138,44.75,2302.302551,1870.934701,121.0634258
11:30:12 AM,2135,45.7,2298.914475,1867.546625,123.6394653
11:30:13 AM,2399,51.52,2597.065234,2165.697384,139.4210969
11:30:14 AM,2516,53.35,2729.20023,2297.83238,144.3833625
11:30:15 AM,2955,54.09,3224.988804,2793.620954,146.3899617
11:30:16 AM,3665,54.36,4026.83365,3595.465799,147.1220992
11:30:17 AM,4511,53.96,4982.271311,4550.903461,146.037451
11:30:18 AM,5177,54.3,5734.424363,5303.056513,146.959402
11:30:19 AM,5426,53.48,6015.634739,5584.266889,144.7358731
11:30:20 AM,5423,52.13,6012.246662,5580.878812,141.0751854
11:30:21 AM,5323,50.17,5899.310768,5467.942918,135.7604091
11:30:22 AM,4746,47.66,5247.670661,4816.302811,128.9542416
11:30:23 AM,4306,45.43,4750.752729,4319.384878,122.9073278
11:30:24 AM,3840,44.21,4224.471464,3793.103613,119.5991507
11:30:25 AM,3443,44.95,3776.115965,3344.748115,121.6057499
11:30:26 AM,3177,43.8,3475.706488,3044.338638,118.4873863
11:30:27 AM,2255,40.48,2434.437547,2003.069697,109.4848061
11:30:28 AM,2013,39.13,2161.132684,1729.764834,105.8241184
11:30:29 AM,1724,38.79,1834.747951,1403.380101,104.9021674
11:30:30 AM,1923,41.84,2059.49038,1628.12253,113.1726101
11:30:31 AM,2135,47.19,2298.914475,1867.546625,127.6797799
11:30:32 AM,2471,49.15,2678.379078,2247.011228,132.9945562
11:30:33 AM,2503,49.49,2714.518564,2283.150714,133.9165072
11:30:34 AM,2506,49.56,2717.906641,2286.53879,134.1063206
11:30:35 AM,2199,48.61,2371.193447,1939.825597,131.5302811
11:30:36 AM,2013,45.9,2161.132684,1729.764834,124.1817895
11:30:37 AM,1463,43.06,1539.985268,1108.617418,116.4807871
11:30:38 AM,1182,39.13,1222.635407,791.2675568,105.8241184
11:30:39 AM,1069,35.07,1095.017847,663.6499968,94.81493904
11:30:40 AM,826,31.35,820.5836251,389.215775,84.72771065
11:30:41 AM,772,28.43,759.5982425,328.2303923,76.80977868
11:30:42 AM,694,26,671.5082453,240.1403952,70.22054077
11:30:43 AM,666,23.69,639.8861951,208.5183449,63.95669733
11:30:44 AM,702,22.95,680.5431168,249.1752667,61.95009814
11:30:45 AM,884,23.97,886.0864435,454.7185934,64.71595109
11:30:46 AM,1213,27.22,1257.645534,826.2776839,73.52871783
11:30:47 AM,1683,32.43,1788.444235,1357.076385,87.65626083
11:30:48 AM,2045,36.69,2197.27217,1765.90432,99.20776431
11:30:49 AM,2108,37.98,2268.421783,1837.053933,102.7057548
11:30:50 AM,1972,37.37,2114.828968,1683.461118,101.0516663
11:30:51 AM,1832,38.66,1956.718717,1525.350866,104.5496568
11:30:52 AM,1763,38.39,1878.79295,1447.4251,103.8175192
11:30:53 AM,1636,37.84,1735.364365,1303.996515,102.3261279
11:30:54 AM,1540,36.76,1626.945907,1195.578057,99.39757775
11:30:55 AM,1450,36.02,1525.303602,1093.935752,97.39097855
11:30:56 AM,1348,35.2,1410.108991,978.7411405,95.16744971
11:30:57 AM,1248,33.65,1297.173097,865.8052467,90.96443788
11:30:58 AM,1161,32.29,1198.918869,767.5510191,87.27663395
11:30:59 AM,1202,31.07,1245.222586,813.8547356,83.9684569
11:31:00 AM,1228,29.99,1274.585918,843.218068,81.03990672
11:31:01 AM,1201,28.23,1244.093227,812.7253766,76.26745457
11:31:02 AM,1168,26.27,1206.824382,775.4565317,70.95267832
11:31:03 AM,1184,25.25,1224.894125,793.5262747,68.18682537
11:31:04 AM,1239,23.97,1287.008866,855.6410163,64.71595109
11:31:05 AM,1214,22.27,1258.774893,827.4070428,60.10619617
11:31:06 AM,1079,20.38,1106.311436,674.9435862,54.98123336
11:31:07 AM,928,19.02,935.7782368,504.4103866,51.29342943
11:31:08 AM,919,18.14,925.6140063,494.2461562,48.90720336
11:31:09 AM,888,16.79,890.6038792,459.2360291,45.24651563
11:31:10 AM,765,15.3,751.6927299,320.3248798,41.20620103
11:31:11 AM,721,14.15,702.0009366,270.6330865,38.08783741
11:31:12 AM,655,12.86,627.4632467,196.0953966,34.58984692
11:31:13 AM,610,12.19,576.6420945,145.2742444,32.77306116
11:31:14 AM,580,10.97,542.7613264,111.3934763,29.46488411
11:31:15 AM,561,10.36,521.3035066,89.93565644,27.81079558
11:31:16 AM,555,10.15,514.527353,83.15950282,27.24135527
11:31:17 AM,553,9.27,512.2686351,80.90078494,24.85512919
11:31:18 AM,585,9,548.4081211,117.040271,24.12299165
11:31:19 AM,599,8.53,564.2191462,132.8512961,22.84853
11:31:20 AM,620,8.53,587.9356839,156.5678338,22.84853
11:31:21 AM,625,8.46,593.5824786,162.2146285,22.65871656
11:31:22 AM,629,8.6,598.0999144,166.7320642,23.03834343
11:31:23 AM,796,10.29,786.702857,355.3350068,27.62098214
11:31:24 AM,964,11.44,976.4351585,545.0673084,30.73934576
11:31:25 AM,1020,12.12,1039.679259,608.3114089,32.58324772
11:31:26 AM,947,12.19,957.2360566,525.8682064,32.77306116
11:31:27 AM,910,11.92,915.4497759,484.0819257,32.04092362
11:31:28 AM,913,12.66,918.8378527,487.4700025,34.04752281
11:31:29 AM,1009,13.68,1027.256311,595.8884606,36.81337576
11:31:30 AM,1181,15.44,1221.506048,790.1381979,41.58582791
11:31:31 AM,1416,17.13,1486.905398,1055.537548,46.16846661
11:31:32 AM,1574,18.75,1665.344111,1233.97626,50.56129188
11:31:33 AM,1620,20.65,1717.294622,1285.926772,55.7133709
11:31:34 AM,1491,19.77,1571.607319,1140.239469,53.32714483
11:31:35 AM,1241,18.82,1289.267584,857.8997341,50.75110532
11:31:36 AM,1050,17.4,1073.560027,642.192177,46.90060416
11:31:37 AM,1016,16.99,1035.161823,603.7939731,45.78883974
11:31:38 AM,949,15.77,959.4947745,528.1269243,42.48066268
11:31:39 AM,847,14.83,844.3001628,412.9323127,39.93173938
11:31:40 AM,757,13.54,742.6578584,311.2900083,36.43374889
11:31:41 AM,740,12.73,723.4587565,292.0909063,34.23733625
11:31:42 AM,907,13.13,912.0616991,480.6938489,35.32198447
11:31:43 AM,1015,12.8,1034.032464,602.6646142,34.42714969
11:31:44 AM,980,12.19,994.5049015,563.1370514,32.77306116
11:31:45 AM,870,11.24,870.2754184,438.9075682,30.19702165
11:31:46 AM,768,10.49,755.0808067,323.7129566,28.16330625
11:31:47 AM,670,9.48,644.4036308,213.0357807,25.42456951
11:31:48 AM,613,8.94,580.0301714,148.6623212,23.96029442
11:31:49 AM,572,8.53,533.7264549,102.3586048,22.84853
11:31:50 AM,629,8.19,598.0999144,166.7320642,21.92657901
11:31:51 AM,668,7.79,642.1449129,210.7770628,20.8419308
11:31:52 AM,681,7.79,656.8265791,225.458729,20.8419308
11:31:53 AM,874,9.21,874.7928541,443.425004,24.69243196
11:31:54 AM,1199,10.56,1241.834509,810.4666588,28.35311969
11:31:55 AM,1478,12.8,1556.925653,1125.557802,34.42714969
11:31:56 AM,1849,15.64,1975.917818,1544.549968,42.12815201
11:31:57 AM,1989,16.92,2134.02807,1702.66022,45.5990263
11:31:58 AM,1982,17.26,2126.122557,1694.754707,46.52097728
11:31:59 AM,2006,18.08,2153.227172,1721.859322,48.74450612
11:32:00 AM,2071,19.36,2226.635503,1795.267653,52.21538041
11:32:01 AM,2229,21.12,2405.074215,1973.706365,56.98783256
11:32:02 AM,2306,23.56,2492.034853,2060.667003,63.60418667
11:32:03 AM,2461,26.4,2667.085488,2235.717638,71.30518899
11:32:04 AM,2584,28.64,2805.996638,2374.628788,77.37921899
11:32:05 AM,2629,30.6,2856.81779,2425.44994,82.69399524
11:32:06 AM,2617,31.95,2843.265483,2411.897633,86.35468297
11:32:07 AM,2493,31.95,2703.224974,2271.857124,86.35468297
