Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SlideID,Sample,SlideRep,FOV,LIVECounts,DEADCounts,TotalCells,Clumps.4ormorecells.,CellsPerClump,Notes
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,22,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,25,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,26,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,27,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,28,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,31,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,32,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,33,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,35,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,36,0,1,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,37,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,38,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,39,0,0,0,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,1/25/2025,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,40,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,3,0,4,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,12,0,3,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,14,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,15,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,17,0,4,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,21,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,29,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,30,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,31,0,1,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,36,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,13,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,28,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,29,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,32,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,23,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,26,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,32,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,33,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,36,0,0,0,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,40,0,2,2,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,4,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,5,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,6,0,2,2,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,8,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,9,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,11,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,12,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,13,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,14,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,15,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,16,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,17,0,1,1,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,18,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,19,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,20,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,21,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,22,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,23,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,24,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,25,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,26,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,28,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,29,0,4,4,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,30,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,31,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,32,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,33,0,0,0,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,36,0,1,1,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,39,0,4,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,11,1,8,9,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,34,1,0,1,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,38,1,5,6,0,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,4,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,5,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,12,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,16,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,19,1,1,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,29,1,1,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,34,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,35,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,1,1,4,5,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,15,1,0,1,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,24,1,1,2,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,25,1,0,1,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,31,1,0,1,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,33,1,0,1,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,38,1,0,1,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,39,1,0,1,0,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,3,1,4,5,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,4,1,1,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,5,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,24,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,33,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,2,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,6,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,7,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,8,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,19,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,22,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,32,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,36,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,37,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,12,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,21,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,28,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,29,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,30,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,34,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,36,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,37,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,40,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,25,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,28,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,18,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,21,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,1,1,1,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,29,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,31,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,32,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,37,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,5,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,12,1,1,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,19,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,20,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,22,1,1,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,24,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,35,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,40,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,5,1,1,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,16,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,31,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,32,1,1,2,NA,,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,33,1,4,5,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,5,1,2,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,16,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,20,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,39,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,21,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,11,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,12,1,1,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,19,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,20,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,25,1,3,4,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,31,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,35,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,39,1,0,1,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,40,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,1,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,12,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,17,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,24,1,0,1,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,32,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/24/2025,Lampman,R12_B,R12,A,25,1,15,16,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/24/2025,Lampman,R12_B,R12,A,30,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/26/2025,Lampman,R14_B,R14,A,35,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250117,3/3/2025,Lampman,R7_B,R7,A,19,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,18,1,16,17,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,21,1,5,6,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,18,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/5/2025,Lampman,R9_B,R9,A,17,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/5/2025,Lampman,R9_B,R9,A,28,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B_A,,A,34,1,1,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B_A,,A,39,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B_A,,A,2,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B_A,,A,32,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,23,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,24,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,25,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,34,1,0,1,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,1,1,2,3,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,2,1,2,3,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,3,1,1,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,18,1,1,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,34,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,10,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,28,1,2,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,39,1,1,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,10,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,14,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,25,1,0,1,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,31,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,3,1,0,1,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,37,1,2,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,28,2,1,3,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,38,2,7,9,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,13,2,2,4,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,19,2,4,6,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,22,2,4,6,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,26,2,3,5,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,39,2,0,2,0,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,3,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,17,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,20,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,24,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,1,2,2,4,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,6,2,0,2,0,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,7,2,0,2,0,,
