Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SlideID,Sample,SlideRep,SporesCounted,FOV,LIVECounts,DEADCounts,TotalCells,TotalSpores,Clumps.4ormorecells.,CellsPerClump,Mycelia,Notes
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,18,2,0,2,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,19,0,0,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,20,0,0,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,21,0,0,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,22,0,0,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,23,3,2,5,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,24,4,0,4,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,25,9,0,9,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,26,2,0,2,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,27,3,0,3,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,28,-1,1,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,29,0,1,1,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,30,8,0,8,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,31,15,10,25,0,1,25,,Photo007
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,32,800,200,1000,0,1,1000,,"Photo008,009"
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,33,2,0,2,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,34,3,0,3,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,35,50,150,200,0,1,200,,Photo10
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,36,0,0,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,37,0,1,1,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,38,0,0,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,39,0,0,0,0,0,,,
FASMEE23,Button,Ambient,S9PI,20240505,11/7/2024,Lampman,B1_B,B1,A,FALSE,40,1,0,1,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,1,140,75,215,0,4,"50,50,50,50",,Photo11
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,2,17,6,23,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,3,17,10,27,0,1,10,,"Photo12,13,14"
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,4,15,30,45,0,1,25,,Photo15
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,5,232,78,310,0,7,"250,10,25,5,5,15,20",,Photo16
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,6,6,6,12,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,7,89,26,115,0,2,"100,10",,Photo17
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,8,9,6,15,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,9,4,0,4,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,10,32,4,36,0,1,20,,Photo 18
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,11,11,6,17,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,12,57,6,63,0,2,"50,10",,"Photo 19,20"
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,13,198,22,220,0,2,"10,200",,Photo 21
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,14,23,8,31,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,15,4,12,16,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,16,24,8,32,0,1,26,,Photo22
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,17,15,1,16,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,18,11,6,17,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,19,5,3,8,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,20,8,1,9,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,21,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,22,6,1,7,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,23,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,24,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,25,6,4,10,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,26,6,2,8,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,27,5,1,6,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,28,2,1,3,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,29,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,30,13,0,13,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,31,5,6,11,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,32,14,4,18,0,1,11,,Photo23
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,33,19,9,28,0,2,"12,8",,Photo24
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,34,14,2,16,0,2,"6,7",,"Photo25,26"
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,35,3,1,4,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,36,5,2,7,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,37,39,4,43,0,3,"10,15,15",,Photo27
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,38,2,7,9,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,39,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,FALSE,40,90,40,130,0,2,"100,30",,Photo28
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,1,35,21,56,0,2,"20,30",,Photo29
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,2,12,10,22,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,3,75,21,96,0,3,"50,20,15",,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,4,45,30,75,0,1,75,,Photo30
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,5,67,11,78,0,3,"16,7,33",,Photo31
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,6,13,9,22,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,7,7,5,12,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,8,42,20,62,0,3,"10,10,30",,"Photo32,33,34"
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,9,105,60,165,0,4,"100,30,20,10",,Photo35
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,10,85,95,180,0,7,"30,10,10,7,40,60,8",,"Photo36,37"
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,11,1,8,9,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,12,8,3,11,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,13,2,2,4,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,14,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,15,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,16,6,1,7,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,17,3,5,8,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,18,26,15,41,0,3,"10,12,11",,Photo38
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,19,2,4,6,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,20,14,4,18,0,1,11,,Photo39
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,21,3,4,7,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,22,2,4,6,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,23,10,0,10,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,24,3,1,4,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,25,4,3,7,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,26,2,3,5,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,27,3,0,3,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,28,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,29,5,6,11,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,30,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,31,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,32,5,1,6,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,33,34,5,39,0,3,"6,10,20",,Photo40
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,34,1,0,1,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,35,10,0,10,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,36,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,37,0,0,0,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,38,1,5,6,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,39,2,0,2,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,FALSE,40,4,4,8,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,1,10,12,22,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,2,4,0,4,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,3,2,0,2,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,4,1,0,1,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,5,1,0,1,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,6,8,0,8,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,7,3,0,3,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,8,0,0,0,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,9,4,0,4,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,10,7,5,12,,1,12,,Photo001
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,11,0,0,0,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,12,1,0,1,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,13,20,1,21,,1,10,,Photo002
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,14,3,0,3,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,15,8,0,8,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,16,1,0,1,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,17,2,0,2,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,18,4,0,4,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,19,1,1,2,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,20,2,0,2,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,21,-1,1,0,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,22,3,2,5,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,23,4,4,8,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,24,2,0,2,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,25,4,6,10,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,26,4,0,4,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,27,9,0,9,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,28,7,1,8,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,29,1,1,2,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,30,13,0,13,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,31,12,2,14,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,32,15,6,21,,1,9,,photo003
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,33,3,0,3,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,34,1,0,1,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,35,1,0,1,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,36,8,0,8,,1,8,,Photo004
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,37,4,0,4,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,38,10,0,10,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,39,4,1,5,,,,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,FALSE,40,5,3,8,,1,8,,Photo005
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,1,1,4,5,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,2,16,5,21,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,3,25,6,31,,1,10,,6
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,4,60,30,90,,1,90,,7
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,5,8,1,9,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,6,10,5,15,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,7,10,1,11,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,8,18,5,23,,1,8,,8
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,9,13,2,15,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,10,5,2,7,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,11,5,3,8,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,12,23,1,24,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,13,7,0,7,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,14,15,0,15,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,15,31,0,31,,2,"8,9",,"9,10"
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,16,10,0,10,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,17,34,4,38,,1,7,,11
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,18,9,3,12,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,19,33,0,33,0,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,20,33,3,36,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,21,45,3,48,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,22,33,6,39,0,2,"14,20",,"12,13"
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,23,35,11,46,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,24,43,5,48,0,3,"12,8,7",,"14,15"
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,25,41,8,49,,2,"12,8",,"17, 16"
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,26,39,2,41,,2,"8,31",,"18,19"
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,27,53,4,57,,2,"15,34",,"20,21"
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,28,15,11,26,,1,10,,22
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,29,19,4,23,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,30,22,5,27,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,31,20,14,34,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,32,9,0,9,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,33,14,5,19,,1,10,,23
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,34,6,3,9,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,35,17,3,20,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,36,11,23,34,,1,21,,24
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,37,34,4,38,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,38,24,3,27,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,39,25,6,31,,0,,,
FASMEE23,Button,Smoke,S9PI,20240505,11/15/2024,Lampman,B5_B,B5,A,FALSE,40,12,9,21,,2,"11,8",,"26,25"
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,1,2,2,4,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,2,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,3,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,4,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,5,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,6,2,0,2,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,7,2,0,2,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,8,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,9,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,10,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,11,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,12,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,13,0,0,0,,0,,,
